,EP,BP,SP,MOM_12_1,REV_1M,ROE_TTM,GPM_change,VOL_20D,IVOL,TURN_1M,AMIHUD
2023-10,0.2092094014063622,0.14468895882770855,0.04002735340066312,-0.0381671598195846,-0.0032568377242080293,-0.08186432016906144,-0.12794410853633417,-0.19047488423483122,0.023370520301105303,-0.034609428684305166,0.10638702689583625
2023-11,0.14715152269695128,0.15246112880969803,-0.012008378462799944,-0.009874399791372643,0.07061093578154662,-0.11657562521754633,-0.10383352880290266,-0.1997635420755875,0.06555945828082158,0.001906704982908926,0.12025477509786439
2023-12,0.161204445524874,0.13760004630559236,-0.04684590173297259,0.025389692612387823,0.0733475311800893,-0.09657081924630782,-0.06329875757651811,-0.18500024001865326,0.08053825612265171,0.0029951897087536323,0.1272091199711993
2024-01,0.15557044162170347,0.13372649773860243,-0.03024338938941811,0.06837793611694958,0.09189745311200204,-0.08007544831065119,-0.03573147566892822,-0.1593381820836736,0.09470196742901994,-0.042517469097944974,0.10781973943110633
2024-02,0.15441047118178033,0.09356704865308108,-0.09207229675376195,0.09065919719574786,0.08264687044818375,-0.05903445366644243,-0.04643772383077868,-0.11076583033392083,0.10579291436597302,0.024303617055851205,0.14030957651447865
2024-03,0.14237360969526963,0.08981389742149387,-0.05898670972137665,0.12281127216658042,0.1019404354049617,-0.05732537049951678,-0.013348757741080955,-0.09694479003742972,0.1318885346364513,0.026666189860665785,0.1579004328151733
2024-04,0.09650682239219686,0.01989227692966505,-0.050109008023091,0.15638060612712007,0.07347318419868216,0.020973144475514946,-0.003182329655662014,-0.1608729733817399,0.1401015855386092,-0.05712160264457867,0.2213864666331402
2024-05,0.13463583024891682,0.03154157725532722,0.03524827068119978,0.09662212669735289,0.04730508062809531,0.03189096476060542,-0.04982452577520571,-0.15527277280865176,0.12757462554837976,-0.07729141539373681,0.21279281020252863
2024-06,0.12788136403912853,0.05108131858954637,-0.023938389187927758,0.12675479506908308,0.06515469976011033,-0.008315885775763669,-0.004907184686637331,-0.18150676523418308,0.18548277756827652,-0.08083898334545005,0.1441378367438933
2024-07,0.05800683114068805,0.03992990940560151,-0.0711678694232462,0.10232196909284073,0.05077459219012288,-0.03804623382407399,0.0028913724470390535,-0.1459966735344727,0.3352678778472207,-0.04174162218912857,0.1138550489055657
2024-08,0.07776497058259411,0.03876491550777227,-0.02853037807175009,0.11999712224114997,0.03829543544183699,-0.011239022507533817,0.011892167191685397,-0.15713327009984152,0.358685371684271,-0.06780949484450059,0.08988785182706441
2024-09,0.05538648241158884,0.028024391289509287,-0.08213358112308498,0.03178522369212583,-0.004628457086400263,-0.008927876904429859,-0.020854622068288343,-0.22075484851131136,0.313506707454599,-0.07757717881727497,0.15642063064138734
2024-10,0.008915535350554641,0.07126180310724889,-0.05100278973530554,0.061773916905041165,0.006291888905081525,-0.03943369453131112,-0.01270414592460455,-0.23309504618357577,0.3541520689492537,-0.038518714128727635,0.12285039627929538
