year_month,stock_code,ret_next_month,dominant_factor
2022-12,601916,0.006211180124223503,VOL_SPIKE_6M
2022-12,301236,0.1343311506080449,VOL_SPIKE_6M
2022-12,300251,-0.053095414685223274,BIAS_20
2022-12,601998,0.0139049826187716,VOL_SPIKE_6M
2022-12,601607,0.047675174768330386,VOL_SPIKE_6M
2023-01,002252,-0.0032388128759335277,BIAS_20
2023-01,601021,0.02460542290570622,VOL_SPIKE_6M
2023-01,600029,0.07704654895666119,VOL_SPIKE_6M
2023-01,600115,0.010738255033557076,VOL_SPIKE_6M
2023-01,600027,-0.014178482068390341,RET_6M
2023-01,601916,-0.012345679012345734,VOL_SPIKE_6M
2023-01,300251,-0.0731662366384076,UPSHADOW_20
2023-01,600875,-0.07717231222385879,RET_6M
2023-01,600489,0.008136924803591405,RET_6M
2023-01,600415,0.039209241172051046,VOL_SPIKE_6M
2023-02,601728,0.08240887480190184,VOL_SPIKE_6M
2023-02,600050,0.026905829596412634,VOL_SPIKE_6M
2023-02,600489,0.20892476110956482,UPSHADOW_20
2023-02,002600,0.07827868852459008,BIAS_20
2023-02,000630,-0.04737354085603107,VOL_SPIKE_6M
2023-02,600362,0.008578431372548989,VOL_SPIKE_6M
2023-02,002252,0.037135278514588865,VOL_SPIKE_6M
2023-02,301236,0.3450779036827196,UPSHADOW_20
2023-02,000725,0.06470858191831108,VOL_SPIKE_6M
2023-02,601600,-0.0017605633802816323,BIAS_20
2023-03,601728,0.0571010248901902,BIAS_20
2023-03,600050,0.0032751091703056012,RET_6M
2023-03,605499,-0.07244158759310282,RET_6M
2023-03,600183,-0.1305574555403557,VOL_SPIKE_6M
2023-03,000157,0.043464269192863725,VOL_SPIKE_6M
2023-03,000100,-0.09714673913043492,VOL_SPIKE_6M
2023-03,000338,-0.08645038167938934,VOL_SPIKE_6M
2023-03,600362,0.03159173754556499,VOL_SPIKE_6M
2023-03,000630,0.02175022975594798,UPSHADOW_20
2023-03,000725,-0.09439655172413786,VOL_SPIKE_6M
2023-04,301236,0.04678362573099415,RET_6M
2023-04,601618,-0.10054844606946978,VOL_SPIKE_6M
2023-04,600183,-0.019962631527190466,VOL_SPIKE_6M
2023-04,000425,-0.12827183603540726,VOL_SPIKE_6M
2023-04,002600,0.06217821782178223,UPSHADOW_20
2023-04,300442,-0.029192345118391083,RET_6M
2023-04,688169,-0.0016562084489957218,UPSHADOW_20
2023-04,300251,-0.1330129390018484,VOL_SPIKE_6M
2023-04,002384,0.028718060711945714,BIAS_20
2023-04,601728,-0.09002770083102485,RET_6M
2023-05,300251,-0.08174142930240502,VOL_SPIKE_6M
2023-05,600918,0.014388489208633004,VOL_SPIKE_6M
2023-05,601607,-0.044346240613121424,UPSHADOW_20
2023-05,601618,-0.014227642276422814,RET_6M
2023-05,601600,0.014388489208633004,RET_6M
2023-05,601728,-0.0639269406392694,RET_6M
2023-05,002028,-0.006497479062506528,UPSHADOW_20
2023-05,601018,-0.015452538631346657,UPSHADOW_20
2023-05,600362,0.02599090318388564,UPSHADOW_20
2023-05,300442,-0.04944871366521886,VOL_SPIKE_6M
2023-06,601319,0.10866141732283463,VOL_SPIKE_6M
2023-06,300442,-0.07680140597539542,UPSHADOW_20
2023-06,002600,-0.09449354180829372,VOL_SPIKE_6M
2023-06,601607,-0.07557237097400082,BIAS_20
2023-06,002028,0.04880560569062542,UPSHADOW_20
2023-06,601298,-0.04495747266099637,VOL_SPIKE_6M
2023-06,002736,0.10934579439252334,VOL_SPIKE_6M
2023-06,600015,0.07215104517869175,VOL_SPIKE_6M
2023-06,688009,0.06356589147286829,VOL_SPIKE_6M
2023-06,002422,-0.06941590842383327,UPSHADOW_20
2023-07,002252,-0.002756086357372456,VOL_SPIKE_6M
2023-07,600845,-0.0018795386586929475,VOL_SPIKE_6M
2023-07,300866,0.029946524064170976,VOL_SPIKE_6M
2023-07,600066,-0.10158790633121517,RET_6M
2023-07,688223,-0.13407821229050276,BIAS_20
2023-07,300442,-0.09499333714068159,VOL_SPIKE_6M
2023-07,601607,-0.11088956518697313,RET_6M
2023-07,000338,-0.09410778093779626,BIAS_20
2023-07,000100,-0.04400510204081631,VOL_SPIKE_6M
2023-07,600015,-0.04496855345911954,UPSHADOW_20
2023-08,601336,-0.09050594638177789,VOL_SPIKE_6M
2023-08,000100,-0.005336891260840582,VOL_SPIKE_6M
2023-08,601238,-0.0016872890888639525,VOL_SPIKE_6M
2023-08,601601,0.032204198473282375,VOL_SPIKE_6M
2023-08,000338,0.0618635540350172,UPSHADOW_20
2023-08,601319,0.00920245398773023,UPSHADOW_20
2023-08,600362,0.019212891230244722,UPSHADOW_20
2023-08,601211,-0.0010845986984815426,BIAS_20
2023-08,688396,-0.0758936134169067,UPSHADOW_20
2023-08,000768,-0.028679924053162664,UPSHADOW_20
2023-09,002027,-0.03215372907153735,BIAS_20
2023-09,601318,-0.039587046939988046,UPSHADOW_20
2023-09,688396,-0.017231897341888125,BIAS_20
2023-09,601825,-0.014326647564469996,VOL_SPIKE_6M
2023-09,600918,0.008253094910591452,VOL_SPIKE_6M
2023-09,600999,0.011301369863013777,VOL_SPIKE_6M
2023-09,600050,-0.09199522102747903,UPSHADOW_20
2023-09,600015,-0.021045918367346927,RET_6M
2023-09,300442,-0.02531083481349916,VOL_SPIKE_6M
2023-09,600018,-0.02829028290282909,UPSHADOW_20
2023-10,600938,0.01962494548626248,BIAS_20
2023-10,601898,0.08442123585726735,VOL_SPIKE_6M
2023-10,000895,-0.004202698274756611,VOL_SPIKE_6M
2023-10,600150,0.06801213252449845,UPSHADOW_20
2023-10,600015,0.03583061889250816,RET_6M
2023-10,601298,0.028493894165535938,UPSHADOW_20
2023-10,601018,0.04625550660792954,UPSHADOW_20
2023-10,000630,-0.022446222591707476,VOL_SPIKE_6M
2023-10,601825,-0.03779069767441856,VOL_SPIKE_6M
2023-10,301269,-0.04741629572285666,VOL_SPIKE_6M
2023-11,000338,-0.08388493271010444,VOL_SPIKE_6M
2023-11,600183,0.06887150837988831,VOL_SPIKE_6M
2023-11,600161,-0.03402739510351893,VOL_SPIKE_6M
2023-11,688981,-0.012662942271880806,BIAS_20
2023-11,601018,-0.012631578947368327,UPSHADOW_20
2023-11,000166,-0.014513788098693747,UPSHADOW_20
2023-11,601898,0.038523274478330594,VOL_SPIKE_6M
2023-11,601238,-0.11824900511654346,VOL_SPIKE_6M
2023-11,000895,0.02337692065581276,RET_6M
2023-11,600066,-0.015602856782051089,RET_6M
2023-12,002252,-0.19624398730938486,BIAS_20
2023-12,000338,0.08204636509947627,VOL_SPIKE_6M
2023-12,601898,0.25502318392581147,BIAS_20
2023-12,600015,0.0785459266471924,BIAS_20
2023-12,002028,-0.028251172366464683,UPSHADOW_20
2023-12,601018,0.004264392324093702,BIAS_20
2023-12,600377,0.11041009463722395,BIAS_20
2023-12,000725,-0.07681159420289851,VOL_SPIKE_6M
2023-12,000166,-0.016200294550810068,UPSHADOW_20
2023-12,002422,-0.2041183526589364,UPSHADOW_20
2024-01,000100,0.11891891891891881,BIAS_20
2024-01,601919,0.05484818805093039,VOL_SPIKE_6M
2024-01,600938,0.10155670867309108,RET_6M
